Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done,agent_angle_score,agent_angle_tier,agent_angle_deg
Reset 107,0,0.0,0.0,0,0.0,0.0,0,1,0.13259487521760338,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-4.8936302599620225,0.0,2.0,4.8,18,True,35.4061955507167,beginner,12.296902224641649
Reset 108,1,0.16472497178913992,0.0,0,2.0,4.3,0,1,0.047549465044974815,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-4.102970252616266,0.0,2.0,4.3,19,True,35.439223447495145,beginner,12.280388276252427
Reset 109,1,0.011294994176094919,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.400377325910904,0.0,2.0,4.3,15,True,30.26232729842667,beginner,14.868836350786665
Reset 110,0,0.0,0.0,0,0.0,0.0,0,1,0.03547863687864883,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.890371584234813,0.0,2.0,4.3,20,True,38.14097492871619,beginner,10.929512535641907
Reset 111,0,0.0,0.0,0,0.0,0.0,0,1,-0.08921855740587747,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-5.84182016478733,0.0,2.0,4.8,17,True,45.47604802661998,intermediate,9.315493996672503
Reset 112,1,-0.029238315101298262,0.0,1,2.0,4.8,0,1,-0.134899624672423,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.3154386571154992,0.0,2.0,4.3,15,True,38.83980372186961,beginner,10.580098139065196
Reset 113,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-3.019794288522685,0.0,2.0,4.3,13,True,54.804213153316,intermediate,8.1494733558355
Reset 114,0,0.0,0.0,0,0.0,0.0,0,1,-0.005079811048776195,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-8.486855426331502,0.0,2.0,4.3,21,True,32.31813657162371,beginner,13.840931714188143
Reset 115,0,0.0,0.0,0,0.0,0.0,0,1,0.12289181066964461,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.552321358280434,0.0,2.0,4.3,22,True,38.29691041205058,beginner,10.851544793974712
Reset 116,0,0.0,0.0,0,0.0,0.0,0,1,-0.05820444106187672,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-3.1332895973930324,0.0,2.0,4.8,10,True,27.690914915190795,beginner,16.154542542404602
Reset 117,0,0.0,0.0,0,0.0,0.0,0,1,0.15817518505546313,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.7652099739270284,0.0,2.0,4.8,16,True,41.43469519115267,intermediate,9.820663101105916
Reset 118,1,0.006557654012788738,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.895053177381987,0.0,2.0,4.3,16,True,39.31968756166321,beginner,10.340156219168396
Reset 119,1,0.1724679359989174,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-7.380433969113998,0.0,2.0,4.8,16,True,38.11744488872752,beginner,10.941277555636242
Reset 120,1,-0.14550317038858407,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-6.673225018958694,0.0,2.0,4.3,20,True,31.623626621249116,beginner,14.188186689375442
Reset 121,0,0.0,0.0,0,0.0,0.0,0,1,-0.10737187207879972,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-9.268206999034874,0.0,2.0,4.3,18,True,39.76297254050655,beginner,10.118513729746725
Reset 122,1,-0.04575176176631457,0.0,0,2.0,4.3,0,1,0.037159624519282675,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-7.721179117989789,0.0,2.0,4.3,19,True,34.93026839430168,beginner,12.53486580284916
Reset 123,0,0.0,0.0,0,0.0,0.0,0,1,-0.12817982200254252,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-8.481431760458204,0.0,2.0,4.8,14,True,11.870407305976713,beginner,24.064796347011644
Reset 124,1,0.03796430373595916,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.15658134732367,0.0,2.0,4.8,20,True,36.85262793675678,beginner,11.573686031621609
Reset 125,1,0.08425885879785522,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-2.7136371525593663,0.0,2.0,4.8,20,True,36.70013199533437,beginner,11.649934002332817
Reset 126,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-6.811019946122133,0.0,2.0,4.8,13,True,14.094583569659235,beginner,22.952708215170382
Reset 127,0,0.0,0.0,0,0.0,0.0,0,1,-0.140522140187904,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-8.56318873606489,0.0,2.0,4.8,22,True,37.63125088800046,beginner,11.18437455599977
Reset 128,1,-0.08770054380772185,0.0,1,2.0,4.8,0,1,0.013236798036509345,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-5.172875481498582,0.0,2.0,4.3,18,True,38.47631208474673,beginner,10.761843957626635
Reset 129,0,0.0,0.0,0,0.0,0.0,0,1,0.12023331645069124,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-2.250872900514328,0.0,2.0,4.3,18,True,35.78025668818397,beginner,12.109871655908016
Reset 130,0,0.0,0.0,0,0.0,0.0,0,1,-0.16651706561863855,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.659629324810627,0.0,2.0,4.8,20,True,33.01194177157693,beginner,13.494029114211534
Reset 131,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.850539318703316,0.0,2.0,4.3,15,True,18.587285961632674,beginner,20.706357019183663
Reset 132,1,-0.16162458186154915,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-4.548663478521926,0.0,2.0,4.3,21,True,39.06902404936866,beginner,10.465487975315671
Reset 133,0,0.0,0.0,0,0.0,0.0,0,1,-0.02652646244093937,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.793939064722466,0.0,2.0,4.3,16,True,24.05803465965888,beginner,17.97098267017056
Reset 134,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.5161227464382403,0.0,2.0,4.8,20,True,30.465076029182047,beginner,14.767461985408977
Reset 135,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-9.704626190412927,0.0,2.0,4.3,18,True,37.73092987035415,beginner,11.134535064822924
Reset 136,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.59079944994193,0.0,2.0,4.8,16,True,30.7475689554405,beginner,14.62621552227975
Reset 137,1,0.12503780667838793,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-9.02182633345664,0.0,2.0,4.3,20,True,37.88009540094685,beginner,11.059952299526575
Reset 138,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.978755962706114,0.0,2.0,4.3,18,True,36.34779480599968,beginner,11.82610259700016
Reset 139,1,0.07208997401471184,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-9.356229781222154,0.0,2.0,4.8,20,True,32.691006119216276,beginner,13.654496940391862
Reset 140,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-5.001706892276953,0.0,2.0,4.8,21,True,34.307551869769014,beginner,12.846224065115491
Reset 141,1,-0.12483194132024367,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-5.718409792766649,0.0,2.0,4.8,15,True,32.73555792665843,beginner,13.632221036670785
Reset 142,0,0.0,0.0,0,0.0,0.0,0,1,-0.15771226166104424,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.840655170635258,0.0,2.0,4.3,18,True,38.606673199492235,beginner,10.696663400253883
Reset 143,1,-0.02285813248781743,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-2.0802508487436038,0.0,2.0,4.8,15,True,36.32987215723874,beginner,11.835063921380632
Reset 144,1,0.11835207664749525,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-9.563282375987814,0.0,2.0,4.3,23,True,29.008377336265582,beginner,15.495811331867209
Reset 145,0,0.0,0.0,0,0.0,0.0,0,1,0.14819495521003034,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-9.312850062925047,0.0,2.0,4.3,16,True,29.85943410396197,beginner,15.070282948019015
Reset 146,0,0.0,0.0,0,0.0,0.0,0,1,0.07729878016473224,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-5.037019483813591,0.0,2.0,4.8,16,True,34.24963980180088,beginner,12.875180099099557
Reset 147,1,-0.01041222232932304,0.0,1,2.0,4.8,0,1,0.141322710938927,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.6117156247420725,0.0,2.0,4.8,20,True,38.522373592931835,beginner,10.738813203534082
Reset 148,0,0.0,0.0,0,0.0,0.0,0,1,-0.12044739919936931,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-9.09708122783668,0.0,2.0,4.8,21,True,46.53479750707156,intermediate,9.183150311616055
Reset 149,0,0.0,0.0,0,0.0,0.0,0,1,-0.02757995729390772,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-7.9091264397086425,0.0,2.0,4.8,21,True,34.896593932638496,beginner,12.55170303368075
Reset 150,0,0.0,0.0,0,0.0,0.0,0,1,-0.16536619641128247,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.264541318246679,0.0,2.0,4.8,11,True,18.621560527110695,beginner,20.689219736444652
Reset 151,0,0.0,0.0,0,0.0,0.0,0,1,-0.10053787203195985,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.103553364184329,0.0,2.0,4.3,18,True,36.21269761039351,beginner,11.893651194803244
Reset 152,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-6.8681516805403415,0.0,2.0,4.8,15,True,28.804086726755784,beginner,15.597956636622108
Reset 153,1,-0.1576348742971878,0.0,1,2.0,4.8,0,1,0.16021676625131454,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.961324830604065,0.0,2.0,4.8,19,True,36.80483766941187,beginner,11.597581165294068
Reset 154,1,-0.08136198093533675,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.350999141618327,0.0,2.0,4.3,17,True,36.46788928243164,beginner,11.76605535878418
Reset 155,0,0.0,0.0,0,0.0,0.0,0,1,0.11915215386088551,0.0,1,2.0,4.8,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.300865759958369,0.0,2.0,4.3,13,True,28.97709083739864,beginner,15.51145458130068
Reset 156,1,-0.05298156336297133,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-8.5342559215722,0.0,2.0,4.3,23,True,39.25388209190912,beginner,10.373058954045439
Reset 157,1,0.04957556702251842,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-6.43593581856633,0.0,2.0,4.8,20,True,31.935996729547806,beginner,14.032001635226097
Reset 158,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.165927580855293,0.0,2.0,4.3,22,True,37.99116978651121,beginner,11.004415106744394
Reset 159,1,-0.12338884094087654,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-3.250426658893943,0.0,2.0,4.8,12,True,17.96485029378897,beginner,21.017574853105515
Reset 160,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-7.242260705503495,0.0,2.0,4.8,16,True,38.79422679175259,beginner,10.602886604123706
Reset 161,0,0.0,0.0,0,0.0,0.0,0,1,0.1498877029625214,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.375354711273991,0.0,2.0,4.3,20,True,37.09521076903819,beginner,11.452394615480905
Reset 162,1,-0.03351899093237254,0.0,1,2.0,4.8,0,1,0.10564505774367317,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-2.151546037768262,0.0,2.0,4.8,17,True,39.10421721623554,beginner,10.447891391882228
Reset 163,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.929349422314349,0.0,2.0,4.8,21,True,50.53840987034107,intermediate,8.682698766207366
Reset 164,0,0.0,0.0,0,0.0,0.0,0,1,-0.17070073509007422,0.0,0,2.0,4.3,0,"('b', 'c', 3)",13.75,-8.5,-1.5707963267948966,-6.759979135012336,0.0,2.0,4.3,19,True,38.435152544470384,beginner,10.782423727764806
Reset 165,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-8.106579090071211,0.0,2.0,4.3,17,True,35.0314338691762,beginner,12.4842830654119
Reset 166,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-7.976719895185401,0.0,2.0,4.3,20,True,36.76514468808655,beginner,11.617427655956726
Reset 167,0,0.0,0.0,0,0.0,0.0,0,1,-0.06215634447356155,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-9.027006426399884,0.0,2.0,4.3,22,True,33.19471217152489,beginner,13.402643914237554
Reset 168,1,0.10703905387381685,0.0,1,2.0,4.8,0,1,-0.07974024063487328,0.0,0,2.0,4.3,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-3.9199712919342398,0.0,2.0,4.3,15,True,35.02825994393541,beginner,12.485870028032293
Reset 169,1,0.08052783582841494,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-5.060990326625825,0.0,2.0,4.8,13,True,17.243287517298192,beginner,21.378356241350904
Reset 170,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-8.614995305215931,0.0,2.0,4.3,14,True,12.863737257479741,beginner,23.56813137126013
Reset 171,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-3.3055636745383463,0.0,2.0,4.8,20,True,42.378372852251374,intermediate,9.702703393468578
Reset 172,1,0.06902664875923659,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-8.927567061454868,0.0,2.0,4.3,20,True,38.408917135987096,beginner,10.795541432006452
Reset 173,0,0.0,0.0,0,0.0,0.0,0,1,-0.0451697616345732,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.087016557812263,0.0,2.0,4.3,16,True,32.726693668464165,beginner,13.636653165767916
Reset 174,1,0.1373961467198841,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-2.4856847416710597,0.0,2.0,4.8,15,True,36.706479899282286,beginner,11.646760050358855
Reset 175,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-7.052340631608229,0.0,2.0,4.3,22,True,37.36584319017955,beginner,11.317078404910227
Reset 176,0,0.0,0.0,0,0.0,0.0,0,1,0.12356539240983344,0.0,0,2.0,4.3,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-4.187718483832889,0.0,2.0,4.8,13,True,24.464429098086732,beginner,17.767785450956634
Reset 177,1,-0.024214154726259096,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-6.330011920726517,0.0,2.0,4.3,15,True,65.16625288311754,intermediate,6.854218389610308
Reset 178,0,0.0,0.0,0,0.0,0.0,0,1,-0.13945093810002418,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.607956616770131,0.0,2.0,4.8,11,True,12.456198105799764,beginner,23.771900947100118
Reset 179,1,-0.06503661029567187,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-3.0669155854373003,0.0,2.0,4.8,20,True,33.864656906976066,beginner,13.067671546511967
Reset 180,0,0.0,0.0,0,0.0,0.0,0,1,-0.0048638423103422035,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-5.275792026333684,0.0,2.0,4.8,19,True,39.104893301278636,beginner,10.44755334936068
Reset 181,1,0.01569693425754637,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.682151052442115,0.0,2.0,4.3,14,True,20.507084124395526,beginner,19.746457937802237
Reset 182,0,0.0,0.0,0,0.0,0.0,0,1,0.12833579445975118,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-5.553229165198092,0.0,2.0,4.8,21,True,40.575116172435614,intermediate,9.928110478445548
Reset 183,1,0.13652207538793704,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-6.556873792585155,0.0,2.0,4.8,14,True,20.009063995661705,beginner,19.995468002169147
Reset 184,0,0.0,0.0,0,0.0,0.0,0,1,0.1467709089497795,0.0,1,2.0,4.8,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-4.799393319929895,0.0,2.0,4.8,11,True,8.946957848190245,beginner,25.526521075904878
Reset 185,1,-0.09385116165959029,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-2.734613230470857,0.0,2.0,4.3,14,True,29.740899399556792,beginner,15.129550300221604
Reset 186,1,-0.1355888324657073,0.0,1,2.0,4.8,0,1,-0.11391180750050744,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.271707439874616,0.0,2.0,4.8,17,True,31.90377820846571,beginner,14.048110895767145
Reset 187,1,-0.06240196742706394,0.0,1,2.0,4.8,0,1,-0.10950160356696759,0.0,1,2.0,4.8,0,"('a', 'b', 2)",8.25,8.75,1.5707963267948966,-5.14823545361709,0.0,2.0,4.3,16,True,39.989570623334444,beginner,10.005214688332776
Reset 188,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-8.872178527614368,0.0,2.0,4.3,16,True,31.016234668055272,beginner,14.491882665972364
Reset 189,1,-0.0038305705671621837,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.264403271804822,0.0,2.0,4.3,16,True,35.435137705615475,beginner,12.282431147192261
Reset 190,1,-0.026524357235775176,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-6.2175670939844006,0.0,2.0,4.3,16,True,32.03377994203054,beginner,13.98311002898473
Reset 191,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-6.227137365330981,0.0,2.0,4.8,21,True,38.18181697550395,beginner,10.909091512248027
Reset 192,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 5)",20.75,-8.5,-1.5707963267948966,-8.550179786023527,0.0,2.0,4.3,23,True,39.20130452865232,beginner,10.399347735673839
Reset 193,1,0.013893831479235619,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-4.695760522386986,0.0,2.0,4.3,14,True,58.83345272500352,intermediate,7.64581840937456
Reset 194,0,0.0,0.0,0,0.0,0.0,0,1,-0.044496870277134004,0.0,0,2.0,4.3,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-9.575311810557428,0.0,2.0,4.8,23,True,41.692313899547784,intermediate,9.788460762556527
Reset 195,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-8.418563643824006,0.0,2.0,4.3,16,True,60.54910908681794,intermediate,7.431361364147757
Reset 196,0,0.0,0.0,0,0.0,0.0,0,1,0.09229028619091584,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-5.330877420280119,0.0,2.0,4.3,16,True,36.82141508225969,beginner,11.589292458870155
Reset 197,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-7.320474884875594,0.0,2.0,4.8,22,True,45.69453277096717,intermediate,9.288183403629104
Reset 198,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",4.75,8.75,1.5707963267948966,-9.86675777350315,0.0,2.0,4.3,16,True,33.31768192381577,beginner,13.341159038092117
Reset 199,1,0.11754171599125507,0.0,1,2.0,4.8,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-8.40165776253435,0.0,2.0,4.3,17,True,31.466023068397263,beginner,14.266988465801369
Reset 200,1,0.1507279949819933,0.0,0,2.0,4.3,0,1,-0.024501488055659548,0.0,0,2.0,4.3,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.1544497367782585,0.0,2.0,4.8,18,True,35.17106278443737,beginner,12.414468607781316
Reset 201,0,0.0,0.0,0,0.0,0.0,0,1,-0.036560161770000876,0.0,0,2.0,4.3,0,"('b', 'c', 0)",1.25,-8.75,-1.5707963267948966,-9.195936775116667,0.0,2.0,4.3,14,True,8.311432703106519,beginner,25.84428364844674
Reset 202,1,-0.08803668095520245,0.0,0,2.0,4.3,0,1,0.1642829356967721,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-3.9538001844855506,0.0,2.0,4.3,18,True,35.780713768691925,beginner,12.109643115654038
Reset 203,1,0.13518694225425798,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-2.37794572641799,0.0,2.0,4.8,17,True,32.6099842543564,beginner,13.695007872821801
Reset 204,1,0.0009237370836188141,0.0,0,2.0,4.3,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-4.863675888101297,0.0,2.0,4.8,19,True,45.917910583649245,intermediate,9.260261177043844
Reset 205,0,0.0,0.0,0,0.0,0.0,0,1,0.05563833681413466,0.0,1,2.0,4.8,0,"('b', 'c', 6)",13.75,8.75,1.5707963267948966,-6.1253618018315725,0.0,2.0,4.3,19,True,35.66138603635781,beginner,12.169306981821096
Reset 206,1,-0.15032656342124207,0.0,0,2.0,4.3,0,1,0.020237081390907408,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-7.189734345410461,0.0,2.0,4.8,17,True,37.11676057732893,beginner,11.441619711335536
Reset 207,1,-0.03547309066247495,0.0,1,2.0,4.8,0,1,-0.1504252739888423,0.0,0,2.0,4.3,0,"('b', 'c', 2)",8.25,-8.75,-1.5707963267948966,-9.108307372309977,0.0,2.0,4.8,18,True,36.29906039450941,beginner,11.850469802745295
Reset 208,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.0073087237708167,0.0,2.0,4.3,19,True,35.395895689527364,beginner,12.302052155236318
Reset 209,0,0.0,0.0,0,0.0,0.0,0,1,-0.01005001119955784,0.0,1,2.0,4.8,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.4634806635763002,0.0,2.0,4.3,19,True,34.59161008269942,beginner,12.704194958650291
Reset 210,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 7)",17.25,8.75,1.5707963267948966,-2.980948371264758,0.0,2.0,4.3,19,True,33.96481124356849,beginner,13.017594378215756
Reset 211,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",4.75,-8.75,-1.5707963267948966,-7.307528234728444,0.0,2.0,4.3,15,True,30.546952406780992,beginner,14.726523796609504
Reset 212,0,0.0,0.0,0,0.0,0.0,0,1,-0.12386080362170282,0.0,0,2.0,4.3,0,"('b', 'c', 4)",17.25,-8.5,-1.5707963267948966,-5.82797661763732,0.0,2.0,4.8,20,True,35.99116727279928,beginner,12.00441636360036
